ID,latitude,longitude,NAME,Review_num,Rating,Categories,Price
bi0QB8hSLqOC9E61_aYGJQ,34.0640971,-118.2971966,Toe Bang Cafe,1071,3.9,"Korean, Barbeque",$$
MID298-6zm7sPfX2Rj52Ww,34.0746277,-118.252019,Manila Inasal,35,3.9,"Chicken Shop, Filipino, Barbeque",
P-pAAi56zMPPHfO7xf_wQQ,34.07512,-118.34437,Nong Lá Vietnamese Cafe,743,4.1,"Vietnamese, Noodles, Sandwiches",$$
xVSv26KBQexP4M0l63SGlg,34.106215,-118.28776,Alcove Café & Bakery,4740,4,"Bakeries, Breakfast & Brunch, New American",$$
cjOPYO30o3HBDhVvsy7Hbw,34.0238098,-118.3941751,Lillie’s Bistro & Garden,94,3.8,"French, Bars, Sandwiches",$$$
asydRiVEAsv5u2X8BUG1kw,34.02074,-118.30917,Joan & Sisters Restaurant,101,4,Caribbean,$$
t__k23QspwzSrYQTPexXjA,34.0909349,-118.3569819,Kashtan,56,4.4,"Russian, Uzbek",$$$
0moEuzPYsJ3Fb8g-CADZSQ,34.09628,-118.32933,About Last Knife - Hollywood,28,3.1,"New American, Breakfast & Brunch",
k7LtnuppnMlbIQDqNKO3MQ,34.08217,-118.30929,BOA Steakhouse Los Angeles,15,3.5,"Steakhouses, Seafood, New American",
OD9Ff7dB3Fo9w-P4_MutGw,34.08208,-118.27184,Ceci's Gastronomia,100,4.7,"Italian, Soul Food, Sandwiches",$$
wpqPm7og9vgb3b1DnuyGGw,34.102,-118.30291,Susuru Ramen Bar,207,4.8,"Ramen, Sushi Bars, Noodles",$$
3mZU4RIAXNBwUEVF63bEHQ,34.090622,-118.364698,Irv's Burgers,634,4.3,"Burgers, Sandwiches",$$
guN1ZhKrXvQabzxqdtJTYQ,33.96424026,-118.3532219,Martin's Cocina y Cantina,774,4.2,Mexican,$$
geGu4PB5dJax9r-zEQV-gg,34.0461174,-118.2626504,The Capital Grille,220,4.5,"Steakhouses, Seafood, Wine Bars",
fxlD3KE4oHQNOQoE-Z6Wzg,34.056847,-118.28302,88 Restaurant,18,4.7,Korean,$
FIhj_380IbJsHolPuNzk2A,34.091215,-118.3047549,Paros Chicken,199,4.4,"Mediterranean, Sandwiches, Kebab",$
3vSIsnRUX2Td-8Zo3YGe3w,34.1022,-118.30645,Radna Silom,63,4.3,"Thai, Street Vendors, Noodles",
UJg9U_6djc7Wc089s1hFCg,34.03269854,-118.343423,Honey Bee's House of Breakfast,939,4,"Breakfast & Brunch, New American, Salvadoran",$$
4bgIaypX-9Xl8CitCgpw2w,34.095317,-118.227645,B'ivrit,35,4.5,"Middle Eastern, Food Stands, Vegan",
MgKw-34DLjc-ep_bRgjCiQ,34.06877927,-118.3070356,Jun Won Dak,47,4.9,Korean,
2vuoW-UozmDJmu2cYQbokA,34.06886586,-118.3050895,Cafe Upper,115,4.4,"Cafes, Coffee & Tea, Desserts",$
iA20EiQzGr-0PKRH8h7wgg,34.073891,-118.216224,The Airliner,31,4.7,"Wine Bars, Cocktail Bars, Pan Asian",
iDgSRXmuC7s4uYKo-1REtw,34.0337349,-118.24099,Bungkus Bagus,1,5,"Indonesian, Pop-Up Restaurants",
vUe6SGmCpWRbVdmj1ujMMQ,34.062718,-118.309564,California Rock'n Sushi - Los Angeles,373,4.6,"Sushi Bars, Asian Fusion, Japanese",$$
aVOeM9zGvIcyKuJWEMxc5w,34.0613568,-118.3001303,Daves Hot Chicken,618,3.8,"Chicken Shop, Halal",$$
jSrBVd210D8PpDyjQGvcsQ,34.05135104,-118.3087971,Seoul Soul BBQ,130,4.5,"Korean, Barbeque",$$$
IMvn6wIq4YvJ9Mk5rqdX8g,34.11792,-118.26131,Spina,41,4.2,"Italian, Desserts, Wine Bars",
ArwvKXMv027t4boQiSqvhQ,34.109437,-118.287155,Dal Milanese,115,4.2,Italian,$$$
pcgCYP6nbhfDqYjyHQzAXg,33.99681333,-118.4285542,Yahir,64,4.8,"Tapas Bars, Bars",
YCEgBqClpWXQ3leoAhWjoA,34.053969,-118.320502,Sushi Hon,347,4.4,Sushi Bars,$$
rdde9-P_Sg8_Q8nAj2xWkQ,34.083656,-118.341961,Tony Khachapuri,96,4.7,"Pizza, Georgian",$$
QKnDvexwbYgc7c-30-TUgw,34.07243,-118.36913,The Bop,117,4.9,"Asian Fusion, Japanese, Korean",
f3PFV3Kw7TLFcF3E9YgTSw,34.083723,-118.311995,La Fonda Antioquena,512,4.1,Colombian,$$
r8xaIfqjRRFpEg_jvWJOTQ,34.072699,-118.344282,Workshop Kitchen + Bar,53,3.6,"Restaurants, Cocktail Bars",
Ot60d9BaHuwhBBCmr7Js2g,34.091,-118.35245,Astro Burger,890,4,"Burgers, American, Mexican",$$
s_TkskxxmbPyq4UKRBJHRw,34.05244,-118.26846,Bombay Beach,456,4.5,"Indian, Caterers",$$
vC_6J_nGyf4J8xt-Vu6Shw,34.017358,-118.278406,Chichen Itza Restaurant,1423,4.5,"Mexican, Sandwiches, Soup",$$
QUAB_NZbZip3kWP5YladmA,34.092211,-118.291511,De La Tierra Cafe,49,5,"Cafes, Sandwiches",
kO-2RXxr3PJ4Fkh_2FfrMA,34.09103,-118.34952,Harlowe,504,3.9,"Cocktail Bars, French, Dance Clubs",$$
4fa2rkET8eT6sf9kUZx0jQ,34.05279,-118.27807,Daebokjung,65,4.2,"Korean, Seafood",$$
iqwQ2TuszS7y07DdSP_ZDQ,34.07238881,-118.309296,999 Pizza,4,3.8,"Chicken Wings, Sandwiches, Pizza",
I6qPZFpw6ieOryHugZQ5EA,34.09767,-118.32581,House of the Lasagne,2,5,"Italian, Pizza",
J81vf-trZiyjbJA5HBrkIA,34.088929,-118.276954,TheVTree,3,5,Soul Food,
Q6Gkv6-kmyMMVmMojCuaDw,34.045589,-118.235874,Yunomi Handroll,576,4.4,"Sushi Bars, Japanese, Seafood",$$
HkeSHehQdB8ZaBARpj2K5A,33.96757267,-118.3542252,Kuku Cafe,14,5,"Middle Eastern, Persian/Iranian",
0KrITDshZGMnv1m7nunoZQ,34.047509,-118.324763,Goat Restaurant,121,4.8,Korean,$$
PnQdOlJG3ErVz4W-HH-0Dg,34.05388628,-118.2507203,Vespaio,843,3.5,"Italian, Pizza, Wine Bars",$$$
OQtm6aFK58dUVJRBMTxyqg,34.04668989,-118.2385837,Kinjiro,462,4.7,Izakaya,$$$
pDqUvoNY1kR963MJnfnL6Q,34.04903713,-118.2547072,Water Grill - Los Angeles,2765,4.2,"Seafood, Bars",$$$
Emurmrl9E3vOXmiEcq3qkw,34.0344334,-118.2916849,Bird's Nest Cafe,1032,4.1,"Cafes, Breakfast & Brunch, Burgers",$$
a202lR4FGWbohe0o9cGUgQ,34.095603,-118.37238,Saddle Ranch Chop House,2563,3.7,"Steakhouses, Bars, American",$$
neJYe_OQ6jv5sy-myluwIg,34.09590245,-118.3265098,El Zarape Vine,66,4.5,"Mexican, Beer Bar",
kBJdl7y-MALnpKwU_HcYkA,34.02649521,-118.3886806,Juliet,182,3.8,"French, Wine Bars, Cocktail Bars",$$$
oOCNh4YADQeG3BJKdG_N5g,34.105193,-118.292081,House of Pies,2026,3.5,"Diners, Desserts, Breakfast & Brunch",$$
HPF9Qq-eHyrlLI3GcItQag,34.09755882,-118.3656643,Wokcano,588,3.7,"Chinese, Sushi Bars, Lounges",$$
F2NuLndluYcqceW3Fzo0Yw,34.07156085,-118.3773051,Emilia,225,4.4,"Breakfast & Brunch, Italian, Wine Bars",$$
IN7QsPXWT5A37TXIMFkGBA,34.08158,-118.259834,Naughty Pie Nature,16,5,Pizza,
5she1SvT28mr_Vi_D6aqAw,34.06345,-118.29487,Supamu,10,4.6,Japanese,
atwvQmt_Z0HG28mWHuwxHg,34.04847703,-118.2577673,Devorame,88,4.4,"Food Trucks, Mexican",$$
O89LOzlpGS4_U9AekLOobA,34.13660049,-118.3631744,The Baked Potato,347,3.9,"Jazz & Blues, American",$$
SY-vJPuqBJCRRKb-oa2AbQ,34.05208406,-118.2901633,Jook Hyang,103,4.6,"Korean, Seafood, Soup",$$
jiZnQu5Tm29WzjHtD3ec9Q,34.07899755,-118.311249,Heisenburger,1,5,Burgers,
ozBf-rVsPLrf8JG3hw9egQ,34.0743,-118.32343,Suá Superette,24,3.6,Chinese,
5K-jAlFfFX1nnaeT8zsufw,34.057823,-118.308776,Pollo A La Brasa,1029,4.2,"Latin American, Peruvian, Chicken Shop",$$
-7-7Rqxo2-4RiJ9Yv0T_-A,34.123661,-118.221004,Chifa,336,3.9,"Peruvian, Cantonese, Taiwanese",$$$
Bu8RRm7g3Z4X2e5OlAhuMQ,34.061802,-118.339277,Orale! Mexican Cocina,22,4.6,Mexican,
iq2xPXyNHkVjlII01V-bjQ,34.048987,-118.24376,Peking Tavern,70,4.5,"Chinese, Noodles, Cocktail Bars",$$
T5XzED-R0r9KJz74EcHUNg,34.10199,-118.30323,Sapp Coffee Shop,1125,4.2,Thai,$$
ceCiXn-eAFNVYMXep2X3VQ,34.135837,-118.352962,Wasabi At Citywalk,1342,4.1,"Japanese, Sushi Bars, Beer Bar",$$
P_2Z_Wwk2Xtepobtxxsa6A,34.14403548,-118.2590252,Din Tai Fung,5094,4.1,"Dim Sum, Noodles, Soup",$$
mLbTDZsYKkV5Ynnz-X87iQ,34.09526,-118.29498,Square One Dining,1711,3.9,"New American, Breakfast & Brunch",$$
puo151bPwqvTl46LYZyOsA,34.07718,-118.26406,Larchmont Bungalow Cafe,709,4.2,Cafes,$$
